hex_id,area_fm,lat_centroide,lon_centroide,y_lag1,prob_crime,decil_risco,top_driver_1,contrib_top1,top_driver_2,contrib_top2,top_driver_3,contrib_top3,y_lag1,y_lag2,y_lag4,y_lag12,n_crimes_12w,W_y_lag1,n_fat_ilum,n_fat_vegetac,n_fat_lixo,n_fat_calcada,n_fat_transito,n_fat_mobil,n_fat_sitrua,n_fat_total,n_cameras,n_cameras_ring1,week_sin,week_cos,is_holiday_week,n_dd_lag1,orcrim_CV,orcrim_Milícia,orcrim_Sem domínio,orcrim_TCP,fe_area_Campo Grande: Estação de Trem - Calçadão,fe_area_Estações São Francisco Xavier - Afonso Pena,fe_area_Jardim de Alah,fe_area_Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,fe_area_Praia de Botafogo - Rua Marquês de Abrantes,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,fe_area_Rua Lauro Müller – Avenida General Severiano – Avenida Venceslau Brás
89a8a061633ffff,Estações São Francisco Xavier - Afonso Pena,-22.919857399962613,-43.22391834987854,1,0.6411216779076417,8,n_crimes_12w,0.3294,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1079,y_lag2,0.1037,1,1,0,1,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,7.0,4.0,15.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06163bffff,Estações São Francisco Xavier - Afonso Pena,-22.918381899131813,-43.220809391338086,0,0.5220379573534802,7,n_crimes_12w,0.2709,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1553,y_lag2,0.1494,0,1,0,0,4.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061647ffff,Estações São Francisco Xavier - Afonso Pena,-22.920156066983445,-43.21163070227322,0,0.39871809280453413,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2774,y_lag2,0.2667,orcrim_Sem domínio,0.1781,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061663ffff,Estações São Francisco Xavier - Afonso Pena,-22.915430630444774,-43.214591497209,0,0.38657901993861776,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3014,n_crimes_12w,0.2629,orcrim_Sem domínio,0.1935,0,0,0,1,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061667ffff,Estações São Francisco Xavier - Afonso Pena,-22.913805655406247,-43.217626340781194,0,0.4350009556617241,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2289,n_crimes_12w,0.1996,y_lag4,0.1809,0,0,1,0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06166bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.913954862609867,-43.211482561656915,0,0.44524605944657036,6,n_crimes_12w,0.3273,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2063,n_cameras_ring1,0.2005,0,0,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06166fffff,Estações São Francisco Xavier - Afonso Pena,-22.912329918608293,-43.21451741276481,0,0.33861713443532715,4,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3942,orcrim_Sem domínio,0.2531,n_cameras_ring1,0.2466,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061673ffff,Estações São Francisco Xavier - Afonso Pena,-22.918531230550222,-43.21466558237405,0,0.3800672427780859,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3053,orcrim_Sem domínio,0.196,n_crimes_12w,0.1331,0,0,0,1,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061677ffff,Estações São Francisco Xavier - Afonso Pena,-22.91690630928898,-43.21770044044215,1,0.7467052880450813,9,n_crimes_12w,0.4025,n_fat_total,0.1311,fe_area_Estações São Francisco Xavier - Afonso Pena,0.0839,1,0,1,0,11.0,0.16666666666666666,3.0,4.0,1.0,4.0,0.0,1.0,1.0,14.0,1.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06167bffff,Estações São Francisco Xavier - Afonso Pena,-22.91705552066531,-43.211556631604694,0,0.44489819723708746,6,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2197,y_lag2,0.2112,n_crimes_12w,0.1916,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616abffff,Estações São Francisco Xavier - Afonso Pena,-22.92295782616041,-43.22399248069325,0,0.4867490203927381,6,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1769,y_lag2,0.1701,n_crimes_12w,0.1543,0,1,0,0,2.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,20.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616afffff,Estações São Francisco Xavier - Afonso Pena,-22.921332811770736,-43.227027316045216,0,0.4105152418906485,5,n_crimes_12w,0.3393,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2593,orcrim_Sem domínio,0.1665,0,0,0,0,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616bbffff,Estações São Francisco Xavier - Afonso Pena,-22.92605814059746,-43.224066612229244,0,0.3497691668910127,4,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3772,orcrim_Sem domínio,0.2422,n_cameras_ring1,0.2065,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a066227ffff,Bangu: Calçadão - Bangu Shopping,-22.87663324216766,-43.46259899343697,0,0.4507812529083092,6,y_lag2,0.21,n_crimes_12w,0.1905,orcrim_Sem domínio,0.1403,0,1,0,1,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a066237ffff,Bangu: Calçadão - Bangu Shopping,-22.879734823409702,-43.46267427265571,0,0.32745781920801575,4,n_crimes_12w,0.3969,orcrim_Sem domínio,0.2922,n_cameras_ring1,0.2136,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a066353ffff,Bangu: Calçadão - Bangu Shopping,-22.87500303093851,-43.465632430101095,0,0.49374302512691093,7,n_crimes_12w,0.3001,n_fat_total,0.2304,n_fat_calcada,0.2201,0,0,0,1,4.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,1.0,12.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a0663c3ffff,Bangu: Calçadão - Bangu Shopping,-22.879575999126846,-43.46881646029974,0,0.30471260788081905,3,orcrim_Sem domínio,0.341,n_cameras_ring1,0.2699,n_crimes_12w,0.2316,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a0663c7ffff,Bangu: Calçadão - Bangu Shopping,-22.877945726040235,-43.471849878989346,0,0.31289812389434896,4,orcrim_Sem domínio,0.3443,n_cameras_ring1,0.3145,n_crimes_12w,0.2339,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a0663cbffff,Bangu: Calçadão - Bangu Shopping,-22.87810466533234,-43.465707723767906,0,0.5462237515442536,7,n_fat_total,0.1514,n_fat_calcada,0.1501,y_lag2,0.145,0,1,1,0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,9.0,6.0,18.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a0663cfffff,Bangu: Calçadão - Bangu Shopping,-22.87647442317494,-43.46874115145372,0,0.2872264693860846,3,n_cameras_ring1,0.2716,n_dd_lag1,0.2509,orcrim_Sem domínio,0.2348,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.12053668025532305,0.992708874098054,0,1.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a06a017ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.903918024160166,-43.177432588549,0,0.7292076019330023,9,n_crimes_12w,0.3005,n_cameras_ring1,0.2155,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1942,0,1,1,0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,56.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a083ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.910120055489347,-43.17758039721316,1,0.791053018908355,10,n_crimes_12w,0.3243,n_cameras_ring1,0.1712,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.163,1,0,1,0,9.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,15.0,53.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a087ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.908495668151247,-43.180615388039605,1,0.8808810282354625,10,n_crimes_12w,0.4229,n_cameras_ring1,0.1491,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1276,1,1,0,1,15.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,11.0,59.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a08bffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.908643451972136,-43.17447149437232,0,0.48878385474832997,6,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.3434,n_cameras_ring1,0.2654,orcrim_Sem domínio,0.1117,0,0,0,0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,39.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a08fffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.907019095673267,-43.17750649252146,0,0.768354136873076,9,n_crimes_12w,0.3117,n_cameras_ring1,0.2236,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1763,0,1,1,0,8.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,64.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a093ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.91322090359627,-43.1776543026241,0,0.9199740599737654,10,n_crimes_12w,0.5709,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1174,n_cameras_ring1,0.0675,0,1,1,0,22.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,29.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a097ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.911596570105512,-43.18068930795295,1,0.9596551424421951,10,n_crimes_12w,0.5917,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.0992,n_cameras_ring1,0.0688,1,1,1,0,27.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a09bffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.911744357937117,-43.17454538456113,1,0.7846610240461894,10,n_crimes_12w,0.3843,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1581,n_cameras_ring1,0.1002,1,0,1,0,11.0,0.16666666666666666,2.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,13.0,32.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a0a3ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.90377012844728,-43.18357642332806,0,0.9497573687792604,10,n_crimes_12w,0.4087,n_cameras_ring1,0.1209,n_fat_total,0.0994,0,1,1,1,20.0,0.0,2.0,2.0,0.0,6.0,3.0,1.0,5.0,19.0,25.0,66.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a0abffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.902293529146164,-43.18046755037104,0,0.7168888943270129,9,n_crimes_12w,0.236,n_cameras_ring1,0.201,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.178,0,1,0,0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,8.0,21.0,57.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a0b3ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.906871195935512,-43.18365035702368,0,0.7214943505549924,9,n_cameras_ring1,0.2766,n_crimes_12w,0.2606,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1966,0,1,0,0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,71.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a0b7ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.90524663885484,-43.18668530414857,0,0.7333235132755597,9,n_crimes_12w,0.3629,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1825,n_cameras_ring1,0.1808,0,0,1,1,9.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,50.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a0bbffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.90539465449408,-43.18054146884564,0,0.6703505345594973,9,n_cameras_ring1,0.3629,n_crimes_12w,0.2353,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.213,0,0,0,1,5.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,86.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a183ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.898747562136986,-43.19882487372055,0,0.21857538335347818,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.566,orcrim_Sem domínio,0.2204,n_crimes_12w,0.1497,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a187ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.897122580922296,-43.201859711297686,0,0.23043156596171938,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.4987,orcrim_Sem domínio,0.1942,n_crimes_12w,0.1319,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a18fffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.895646225643798,-43.19875086752611,0,0.2076954822564515,1,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.6045,orcrim_Sem domínio,0.2354,n_cameras_ring1,0.0717,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a193ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.901848786964944,-43.198898880635134,0,0.20267685863495138,1,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.6657,orcrim_Sem domínio,0.2592,week_cos,0.0627,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a197ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90022385952745,-43.20193373271028,0,0.21857538335347818,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.566,orcrim_Sem domínio,0.2204,n_crimes_12w,0.1497,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a1b3ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.89549751491893,-43.204894526914885,0,0.23535290717582583,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.4923,n_crimes_12w,0.2604,orcrim_Sem domínio,0.1917,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a42fffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.91469736034474,-43.18076322858567,1,0.9016476940960175,10,n_crimes_12w,0.5899,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1271,y_lag2,0.0619,1,1,1,1,21.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a493ffff,Praia de Botafogo - Rua Marquês de Abrantes,-22.934923711468432,-43.17817166064049,1,0.7855843033008089,10,n_crimes_12w,0.3985,n_fat_total,0.0947,n_cameras_ring1,0.0842,1,1,1,0,14.0,0.16666666666666666,2.0,3.0,0.0,5.0,0.0,0.0,3.0,13.0,8.0,33.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,True,False,False,False
89a8a06a49bffff,Praia de Botafogo - Rua Marquês de Abrantes,-22.933447570980142,-43.17506263601864,1,0.5673025513483366,8,n_crimes_12w,0.4896,fe_area_Praia de Botafogo - Rua Marquês de Abrantes,0.1205,y_lag1,0.0966,1,0,0,1,11.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,10.0,18.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,True,False,False,False
89a8a06a507ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.911151791335815,-43.19912090569987,0,0.24186426336408384,2,n_cameras_ring1,0.4521,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2414,orcrim_TCP,0.1924,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,79.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,False,True,False,False,False,False,False,False,True,False
89a8a06a50bffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.911300286797978,-43.1929770686634,1,0.7258824025840154,9,n_crimes_12w,0.3078,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.199,n_cameras_ring1,0.1695,1,0,1,1,7.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a50fffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90967563660933,-43.19601199360821,0,0.36006585017938697,4,n_cameras_ring1,0.5114,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2479,orcrim_Sem domínio,0.0965,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,87.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a523ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.906426081712226,-43.20208177769634,0,0.23717523020409842,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3749,n_fat_total,0.1776,orcrim_Sem domínio,0.146,0,0,0,0,0.0,0.3333333333333333,2.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a527ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90480117702921,-43.20511663680609,0,0.21161865854765735,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.6051,orcrim_Sem domínio,0.2356,W_y_lag1,0.0911,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a52bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90494990011549,-43.198972888269886,0,0.30044875264938287,3,n_cameras_ring1,0.3514,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3368,orcrim_Sem domínio,0.1311,0,0,0,0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a52fffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90332502646147,-43.202007754843166,0,0.03553303495593295,1,orcrim_CV,0.8164,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1649,week_cos,0.0155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,True,False,False,False,False,False,False,False,False,False,True,False
89a8a06a533ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.909527025267554,-43.202155801269825,1,0.8952484497769242,10,n_crimes_12w,0.5247,n_cameras_ring1,0.1575,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.0863,1,1,0,1,23.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,14.0,77.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a537ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.907902174370545,-43.20519067487735,1,0.31649923799964874,4,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3049,y_lag1,0.175,n_crimes_12w,0.1613,1,0,0,0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a53bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.9080509015765,-43.19904689662479,0,0.4165279697239572,5,n_cameras_ring1,0.4115,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2116,n_crimes_12w,0.1679,0,0,0,0,3.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,82.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06a543ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.911448546390183,-43.18683320270074,1,0.8636889101033716,10,n_crimes_12w,0.5042,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1426,W_y_lag1,0.0717,1,1,1,1,16.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a547ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.90982401209815,-43.18986815695084,0,0.6635283626879585,8,n_crimes_12w,0.2669,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.2013,W_y_lag1,0.1013,0,0,1,0,6.0,0.6666666666666666,1.0,2.0,0.0,2.0,0.0,0.0,3.0,8.0,7.0,20.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a54bffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.909972151727118,-43.18372429143879,1,0.7740124454519074,9,n_crimes_12w,0.3557,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.1788,W_y_lag1,0.1125,1,1,1,1,9.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a54fffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.90834764847376,-43.18675925306483,1,0.6175461218857299,8,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.2566,n_crimes_12w,0.2268,n_cameras_ring1,0.1678,1,0,0,1,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,True,False,False
89a8a06a557ffff,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,-22.91292485212976,-43.18994212180717,1,0.804313180903455,10,n_crimes_12w,0.527,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,0.149,y_lag2,0.0726,1,1,0,1,16.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,1.0,False,False,True,False,False,False,False,False,False,True,False,False
