hex_id,area_fm,lat_centroide,lon_centroide,y_lag1,prob_crime,decil_risco,top_driver_1,contrib_top1,top_driver_2,contrib_top2,top_driver_3,contrib_top3,y_lag1,y_lag2,y_lag4,y_lag12,n_crimes_12w,W_y_lag1,n_fat_ilum,n_fat_vegetac,n_fat_lixo,n_fat_calcada,n_fat_transito,n_fat_mobil,n_fat_sitrua,n_fat_total,n_cameras,n_cameras_ring1,week_sin,week_cos,is_holiday_week,n_dd_lag1,orcrim_CV,orcrim_Milícia,orcrim_Sem domínio,orcrim_TCP,fe_area_Campo Grande: Estação de Trem - Calçadão,fe_area_Estações São Francisco Xavier - Afonso Pena,fe_area_Jardim de Alah,fe_area_Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,fe_area_Praia de Botafogo - Rua Marquês de Abrantes,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,fe_area_Rua Lauro Müller – Avenida General Severiano – Avenida Venceslau Brás
89a8a0291cfffff,Campo Grande: Estação de Trem - Calçadão,-22.895934404647324,-43.55525767745236,0,0.0944668385806757,1,fe_area_Campo Grande: Estação de Trem - Calçadão,0.8722,orcrim_Sem domínio,0.1048,week_cos,0.0184,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,True,False,False,False,False,False,False,False
89a8a0291d3ffff,Campo Grande: Estação de Trem - Calçadão,-22.902135728313098,-43.555409135304195,0,0.37965119622994636,5,fe_area_Campo Grande: Estação de Trem - Calçadão,0.3515,orcrim_Milícia,0.2237,n_fat_total,0.1149,0,0,1,0,3.0,0.0,2.0,2.0,0.0,5.0,3.0,2.0,3.0,17.0,3.0,16.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a0291d7ffff,Campo Grande: Estação de Trem - Calçadão,-22.90050427072255,-43.55844220824056,0,0.27718011705426854,3,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4085,n_fat_transito,0.1259,n_fat_total,0.1257,0,0,0,1,4.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,16.0,3.0,17.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,True,False,False,False,False,False,False,False
89a8a0291dbffff,Campo Grande: Estação de Trem - Calçadão,-22.900666548974243,-43.55230032357986,0,0.12520276428883972,1,fe_area_Campo Grande: Estação de Trem - Calçadão,0.7033,n_crimes_12w,0.1036,orcrim_Sem domínio,0.0845,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,True,False,False,False,False,False,False,False
89a8a029563ffff,Campo Grande: Estação de Trem - Calçadão,-22.906705253656874,-43.55859369789802,0,0.1797093295906601,1,fe_area_Campo Grande: Estação de Trem - Calçadão,0.5777,orcrim_Milícia,0.3676,n_cameras_ring1,0.0246,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a029567ffff,Campo Grande: Estação de Trem - Calçadão,-22.905073818130006,-43.56162677575326,0,0.24892994229086693,2,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4492,orcrim_Milícia,0.2858,n_fat_total,0.0864,0,0,1,0,1.0,0.16666666666666666,3.0,4.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a02956bffff,Campo Grande: Estação de Trem - Calçadão,-22.905236222624378,-43.55548486533348,0,0.31470686489622746,3,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4166,orcrim_Milícia,0.2651,n_fat_total,0.0881,0,0,0,1,2.0,0.0,1.0,1.0,0.0,5.0,3.0,1.0,0.0,11.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a02956fffff,Campo Grande: Estação de Trem - Calçadão,-22.90360481803516,-43.55851795270143,0,0.24625633878862607,2,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4724,orcrim_Milícia,0.3006,n_crimes_12w,0.1044,0,0,0,1,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,8.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a029577ffff,Campo Grande: Estação de Trem - Calçadão,-22.90817419505263,-43.56170253611676,1,0.25213745719284797,2,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4837,orcrim_Milícia,0.3078,n_crimes_12w,0.1069,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a06121bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90302711283406,-43.21429516375738,0,0.26676822881899864,3,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3753,n_cameras_ring1,0.3477,orcrim_Sem domínio,0.1681,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061243ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.900075024739984,-43.2080774220894,1,0.4828664673147443,6,n_crimes_12w,0.2509,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1828,n_cameras_ring1,0.1452,1,1,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,30.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061247ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.89844989669796,-43.211112222728765,0,0.32739986933452586,4,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2809,n_fat_transito,0.1612,n_fat_total,0.1409,0,0,0,0,0.0,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,0.0,0.0,7.0,8.0,17.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06124bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.898598847291254,-43.204968562824874,0,0.23402541524025672,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.4982,orcrim_Sem domínio,0.2232,n_cameras_ring1,0.1714,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06124fffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.89697375026909,-43.20800337096211,0,0.2600421630565586,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.4142,n_cameras_ring1,0.1974,orcrim_Sem domínio,0.1855,0,0,0,0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061253ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.903176187540165,-43.208151473937235,0,0.2732532607297286,3,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3652,n_cameras_ring1,0.3383,orcrim_Sem domínio,0.1636,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061257ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90155111325781,-43.211186289073,0,0.3568290935784244,4,n_cameras_ring1,0.2705,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2433,n_fat_total,0.1221,0,0,0,0,0.0,0.3333333333333333,1.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,42.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06125bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90170006799873,-43.20504259945527,0,0.24895136012299973,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.4587,n_crimes_12w,0.2518,orcrim_Sem domínio,0.2055,0,0,0,0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612c3ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.907753211335606,-43.21133442392354,0,0.41782873478713006,5,n_cameras_ring1,0.3029,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1908,n_crimes_12w,0.1047,0,0,0,0,2.0,0.16666666666666666,1.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,25.0,60.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612c7ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.906128159790796,-43.21436924603901,0,0.27389452200356196,3,n_cameras_ring1,0.3816,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3353,orcrim_Sem domínio,0.1502,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,43.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612cbffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90627723865748,-43.20822552650564,0,0.331660552217293,4,n_cameras_ring1,0.4265,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2686,orcrim_Sem domínio,0.1203,0,0,0,0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,60.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612cfffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90465221814108,-43.21126035613791,1,0.6653653880313295,8,n_cameras_ring1,0.2836,n_crimes_12w,0.245,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1275,1,1,1,0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,84.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612d3ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.91085409282925,-43.21140849242987,0,0.47975495524245926,6,n_cameras_ring1,0.4194,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1932,y_lag2,0.112,0,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612d7ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90922909505292,-43.21444332904149,0,0.4505583357607849,6,n_crimes_12w,0.5703,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2078,orcrim_Sem domínio,0.0931,0,0,1,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612dbffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.909378178079773,-43.20829957979462,0,0.4911821607903455,6,n_cameras_ring1,0.3387,n_crimes_12w,0.1849,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1684,0,0,1,0,4.0,0.3333333333333333,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,18.0,76.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061603ffff,Estações São Francisco Xavier - Afonso Pena,-22.92310728183162,-43.217848641927105,0,0.45363568224755396,6,n_crimes_12w,0.2512,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2202,orcrim_Sem domínio,0.1366,0,0,0,0,3.0,0.16666666666666666,1.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,3.0,11.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061607ffff,Estações São Francisco Xavier - Afonso Pena,-22.921482383308426,-43.22088350693661,0,0.5967058321802083,8,n_crimes_12w,0.3092,n_fat_total,0.1615,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1355,0,0,0,0,6.0,0.3333333333333333,2.0,3.0,0.0,5.0,0.0,0.0,2.0,12.0,3.0,20.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06160bffff,Estações São Francisco Xavier - Afonso Pena,-22.921631718912497,-43.21473966825999,0,0.45069814652494733,6,n_crimes_12w,0.2904,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2546,orcrim_Sem domínio,0.1579,0,0,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06160fffff,Estações São Francisco Xavier - Afonso Pena,-22.920006851434813,-43.21777454082412,0,0.626372382727279,8,n_crimes_12w,0.4244,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1395,y_lag2,0.112,0,1,0,1,8.0,0.16666666666666666,1.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061617ffff,Estações São Francisco Xavier - Afonso Pena,-22.924582755730157,-43.220957623256275,1,0.6106506169424752,8,n_crimes_12w,0.2336,n_fat_total,0.183,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1229,1,0,0,0,5.0,0.0,4.0,5.0,0.0,4.0,1.0,1.0,0.0,15.0,7.0,14.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061623ffff,Estações São Francisco Xavier - Afonso Pena,-22.916756862016207,-43.22384421978512,0,0.9040617899749802,10,n_crimes_12w,0.652,fe_area_Estações São Francisco Xavier - Afonso Pena,0.0686,y_lag2,0.0551,0,1,1,1,25.0,0.3333333333333333,1.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,5.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06162bffff,Estações São Francisco Xavier - Afonso Pena,-22.91528130321244,-43.22073527646072,1,0.5248552801755718,7,n_crimes_12w,0.2117,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1856,y_lag1,0.1663,1,1,0,0,3.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061633ffff,Estações São Francisco Xavier - Afonso Pena,-22.919857399962613,-43.22391834987854,1,0.6530289352976076,8,n_crimes_12w,0.3209,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1206,y_lag1,0.108,1,1,0,1,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,7.0,4.0,15.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06163bffff,Estações São Francisco Xavier - Afonso Pena,-22.918381899131813,-43.220809391338086,0,0.515397435734854,7,n_crimes_12w,0.278,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1828,y_lag2,0.1468,0,1,0,0,4.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061647ffff,Estações São Francisco Xavier - Afonso Pena,-22.920156066983445,-43.21163070227322,0,0.4106251457582888,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3031,y_lag2,0.2434,orcrim_Sem domínio,0.188,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061663ffff,Estações São Francisco Xavier - Afonso Pena,-22.915430630444774,-43.214591497209,0,0.3912279572815967,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3431,n_crimes_12w,0.2609,orcrim_Sem domínio,0.2128,0,0,0,1,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061667ffff,Estações São Francisco Xavier - Afonso Pena,-22.913805655406247,-43.217626340781194,0,0.42113152599707626,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2808,n_crimes_12w,0.2135,orcrim_Sem domínio,0.1742,0,0,1,0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06166bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.913954862609867,-43.211482561656915,0,0.44040488175287795,6,n_crimes_12w,0.3356,n_cameras_ring1,0.2212,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2038,0,0,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06166fffff,Estações São Francisco Xavier - Afonso Pena,-22.912329918608293,-43.21451741276481,0,0.3529261408534587,4,fe_area_Estações São Francisco Xavier - Afonso Pena,0.4112,orcrim_Sem domínio,0.2551,n_cameras_ring1,0.2412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061673ffff,Estações São Francisco Xavier - Afonso Pena,-22.918531230550222,-43.21466558237405,0,0.38564663494529366,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3438,orcrim_Sem domínio,0.2133,n_crimes_12w,0.1307,0,0,0,1,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061677ffff,Estações São Francisco Xavier - Afonso Pena,-22.91690630928898,-43.21770044044215,1,0.7436522380912479,9,n_crimes_12w,0.4039,n_fat_total,0.1342,fe_area_Estações São Francisco Xavier - Afonso Pena,0.0966,1,0,1,0,11.0,0.16666666666666666,3.0,4.0,1.0,4.0,0.0,1.0,1.0,14.0,1.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06167bffff,Estações São Francisco Xavier - Afonso Pena,-22.91705552066531,-43.211556631604694,0,0.45792896845663256,6,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2402,y_lag2,0.1928,n_cameras_ring1,0.1849,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616abffff,Estações São Francisco Xavier - Afonso Pena,-22.92295782616041,-43.22399248069325,0,0.487357268459359,6,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2028,y_lag2,0.1628,n_crimes_12w,0.1542,0,1,0,0,2.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,20.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616afffff,Estações São Francisco Xavier - Afonso Pena,-22.921332811770736,-43.227027316045216,0,0.41868462394742506,5,n_crimes_12w,0.3294,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2888,orcrim_Sem domínio,0.1792,0,0,0,0,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616bbffff,Estações São Francisco Xavier - Afonso Pena,-22.92605814059746,-43.224066612229244,0,0.35881865080820224,4,fe_area_Estações São Francisco Xavier - Afonso Pena,0.4138,orcrim_Sem domínio,0.2567,n_cameras_ring1,0.2124,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a066227ffff,Bangu: Calçadão - Bangu Shopping,-22.87663324216766,-43.46259899343697,0,0.45320526253164845,6,y_lag2,0.2008,n_crimes_12w,0.1902,orcrim_Sem domínio,0.1552,0,1,0,1,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a066237ffff,Bangu: Calçadão - Bangu Shopping,-22.879734823409702,-43.46267427265571,0,0.33459644913720094,4,n_crimes_12w,0.3828,orcrim_Sem domínio,0.3123,n_cameras_ring1,0.2215,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
