hex_id,area_fm,lat_centroide,lon_centroide,y_lag1,prob_crime,decil_risco,top_driver_1,contrib_top1,top_driver_2,contrib_top2,top_driver_3,contrib_top3,y_lag1,y_lag2,y_lag4,y_lag12,n_crimes_12w,W_y_lag1,n_fat_ilum,n_fat_vegetac,n_fat_lixo,n_fat_calcada,n_fat_transito,n_fat_mobil,n_fat_sitrua,n_fat_total,n_cameras,n_cameras_ring1,week_sin,week_cos,is_holiday_week,n_dd_lag1,orcrim_CV,orcrim_Milícia,orcrim_Sem domínio,orcrim_TCP,fe_area_Campo Grande: Estação de Trem - Calçadão,fe_area_Estações São Francisco Xavier - Afonso Pena,fe_area_Jardim de Alah,fe_area_Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,fe_area_Praia de Botafogo - Rua Marquês de Abrantes,fe_area_Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,fe_area_Rua Lauro Müller – Avenida General Severiano – Avenida Venceslau Brás
89a8a0291d3ffff,Campo Grande: Estação de Trem - Calçadão,-22.902135728313098,-43.555409135304195,0,0.3918943181576386,5,fe_area_Campo Grande: Estação de Trem - Calçadão,0.3461,orcrim_Milícia,0.2134,n_fat_total,0.1091,0,0,1,0,3.0,0.0,2.0,2.0,0.0,5.0,3.0,2.0,3.0,17.0,3.0,16.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a0291d7ffff,Campo Grande: Estação de Trem - Calçadão,-22.90050427072255,-43.55844220824056,0,0.26954646149013184,3,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4138,n_crimes_12w,0.1314,n_fat_transito,0.1309,0,0,0,1,4.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,5.0,16.0,3.0,17.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,True,False,False,False,False,False,False,False
89a8a0291dbffff,Campo Grande: Estação de Trem - Calçadão,-22.900666548974243,-43.55230032357986,0,0.1265072763106521,1,fe_area_Campo Grande: Estação de Trem - Calçadão,0.7011,n_crimes_12w,0.1113,orcrim_Sem domínio,0.077,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,True,False,False,False,False,False,False,False
89a8a029563ffff,Campo Grande: Estação de Trem - Calçadão,-22.906705253656874,-43.55859369789802,0,0.1814507607237259,1,fe_area_Campo Grande: Estação de Trem - Calçadão,0.5726,orcrim_Milícia,0.353,W_y_lag1,0.0278,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a029567ffff,Campo Grande: Estação de Trem - Calçadão,-22.905073818130006,-43.56162677575326,0,0.2655967542712424,3,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4353,orcrim_Milícia,0.2683,n_fat_total,0.0807,0,0,1,0,1.0,0.16666666666666666,3.0,4.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a02956bffff,Campo Grande: Estação de Trem - Calçadão,-22.905236222624378,-43.55548486533348,0,0.30033279249746353,3,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4236,orcrim_Milícia,0.2612,n_fat_total,0.0864,0,0,0,1,2.0,0.0,1.0,1.0,0.0,5.0,3.0,1.0,0.0,11.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a02956fffff,Campo Grande: Estação de Trem - Calçadão,-22.90360481803516,-43.55851795270143,0,0.23625976894170422,2,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4812,orcrim_Milícia,0.2967,n_crimes_12w,0.1146,0,0,0,1,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,8.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a029577ffff,Campo Grande: Estação de Trem - Calçadão,-22.90817419505263,-43.56170253611676,1,0.2542869072510391,2,fe_area_Campo Grande: Estação de Trem - Calçadão,0.4786,orcrim_Milícia,0.295,n_crimes_12w,0.114,1,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.12053668025532305,0.992708874098054,0,0.0,False,True,False,False,True,False,False,False,False,False,False,False
89a8a06121bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90302711283406,-43.21429516375738,0,0.26192600389878484,3,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3898,n_cameras_ring1,0.3138,orcrim_Sem domínio,0.1472,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,35.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061243ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.900075024739984,-43.2080774220894,1,0.49293821155710094,6,n_crimes_12w,0.2533,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1855,n_cameras_ring1,0.128,1,1,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,30.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061247ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.89844989669796,-43.211112222728765,0,0.32240039346214533,4,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2923,n_fat_transito,0.1591,n_fat_total,0.1306,0,0,0,0,0.0,0.16666666666666666,0.0,1.0,0.0,3.0,3.0,0.0,0.0,7.0,8.0,17.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06124bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.898598847291254,-43.204968562824874,0,0.23154710791965927,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.4996,orcrim_Sem domínio,0.1886,n_cameras_ring1,0.1494,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06124fffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.89697375026909,-43.20800337096211,0,0.2576941313034769,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.4185,n_cameras_ring1,0.1733,orcrim_Sem domínio,0.158,0,0,0,0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061253ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.903176187540165,-43.208151473937235,0,0.2744639734244278,3,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3671,n_cameras_ring1,0.2956,orcrim_Sem domínio,0.1386,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,35.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061257ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90155111325781,-43.211186289073,0,0.35536904425558397,4,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2519,n_cameras_ring1,0.2434,n_fat_total,0.1125,0,0,0,0,0.0,0.3333333333333333,1.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,7.0,42.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06125bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90170006799873,-43.20504259945527,0,0.24966367548484703,2,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.4496,n_crimes_12w,0.2456,orcrim_Sem domínio,0.1698,0,0,0,0,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612c3ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.907753211335606,-43.21133442392354,0,0.4109267420762565,5,n_cameras_ring1,0.281,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2036,n_crimes_12w,0.1112,0,0,0,0,2.0,0.16666666666666666,1.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,25.0,60.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612c7ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.906128159790796,-43.21436924603901,0,0.26916041732768214,3,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.3531,n_cameras_ring1,0.3493,orcrim_Sem domínio,0.1333,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,43.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612cbffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90627723865748,-43.20822552650564,0,0.3290497941247992,4,n_cameras_ring1,0.3848,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2788,orcrim_Sem domínio,0.1053,0,0,0,0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,60.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612cfffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90465221814108,-43.21126035613791,1,0.6675989914721707,8,n_cameras_ring1,0.2566,n_crimes_12w,0.2539,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1328,1,1,1,0,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,84.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612d3ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.91085409282925,-43.21140849242987,0,0.4725172547808809,6,n_cameras_ring1,0.3807,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2018,n_crimes_12w,0.1102,0,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612d7ffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.90922909505292,-43.21444332904149,0,0.4590937594680213,6,n_crimes_12w,0.5701,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2087,y_lag4,0.1034,0,0,1,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a0612dbffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.909378178079773,-43.20829957979462,0,0.5087370828961107,7,n_cameras_ring1,0.2976,n_crimes_12w,0.186,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.1703,0,0,1,0,4.0,0.3333333333333333,0.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,18.0,76.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a061603ffff,Estações São Francisco Xavier - Afonso Pena,-22.92310728183162,-43.217848641927105,0,0.4450902147164334,6,n_crimes_12w,0.2728,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1915,n_fat_total,0.1275,0,0,0,0,3.0,0.16666666666666666,1.0,1.0,2.0,1.0,0.0,1.0,0.0,6.0,3.0,11.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061607ffff,Estações São Francisco Xavier - Afonso Pena,-22.921482383308426,-43.22088350693661,0,0.6011031905110266,8,n_crimes_12w,0.3246,n_fat_total,0.1517,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1139,0,0,0,0,6.0,0.3333333333333333,2.0,3.0,0.0,5.0,0.0,0.0,2.0,12.0,3.0,20.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06160bffff,Estações São Francisco Xavier - Afonso Pena,-22.921631718912497,-43.21473966825999,0,0.44456221209601915,6,n_crimes_12w,0.3096,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2173,y_lag4,0.1872,0,0,1,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06160fffff,Estações São Francisco Xavier - Afonso Pena,-22.920006851434813,-43.21777454082412,0,0.6138787773952514,8,n_crimes_12w,0.4592,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1209,y_lag2,0.1067,0,1,0,1,8.0,0.16666666666666666,1.0,2.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061617ffff,Estações São Francisco Xavier - Afonso Pena,-22.924582755730157,-43.220957623256275,1,0.6034030148116589,8,n_crimes_12w,0.2531,n_fat_total,0.1774,y_lag1,0.1192,1,0,0,0,5.0,0.0,4.0,5.0,0.0,4.0,1.0,1.0,0.0,15.0,7.0,14.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061623ffff,Estações São Francisco Xavier - Afonso Pena,-22.916756862016207,-43.22384421978512,0,0.9153431771214949,10,n_crimes_12w,0.6627,fe_area_Estações São Francisco Xavier - Afonso Pena,0.0558,y_lag2,0.0493,0,1,1,1,25.0,0.3333333333333333,1.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0,3.0,5.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06162bffff,Estações São Francisco Xavier - Afonso Pena,-22.91528130321244,-43.22073527646072,1,0.5208165983017647,7,n_crimes_12w,0.2247,y_lag1,0.1763,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1577,1,1,0,0,3.0,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061633ffff,Estações São Francisco Xavier - Afonso Pena,-22.919857399962613,-43.22391834987854,1,0.6345389004974589,8,n_crimes_12w,0.3538,y_lag1,0.119,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1064,1,1,0,1,7.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,7.0,4.0,15.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06163bffff,Estações São Francisco Xavier - Afonso Pena,-22.918381899131813,-43.220809391338086,0,0.5241974073315336,7,n_crimes_12w,0.2853,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1502,y_lag2,0.1326,0,1,0,0,4.0,0.5,2.0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061647ffff,Estações São Francisco Xavier - Afonso Pena,-22.920156066983445,-43.21163070227322,0,0.3937709419740318,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2751,y_lag2,0.2429,orcrim_Sem domínio,0.1806,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061663ffff,Estações São Francisco Xavier - Afonso Pena,-22.915430630444774,-43.214591497209,0,0.3760503777074075,5,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3105,n_crimes_12w,0.2949,orcrim_Sem domínio,0.2038,0,0,0,1,2.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061667ffff,Estações São Francisco Xavier - Afonso Pena,-22.913805655406247,-43.217626340781194,0,0.44227485908738345,6,fe_area_Estações São Francisco Xavier - Afonso Pena,0.214,n_crimes_12w,0.2033,y_lag4,0.1844,0,0,1,0,2.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06166bffff,Rodoviária - Terminal Gentileza - Estação Leopoldina,-22.913954862609867,-43.211482561656915,0,0.43819450956839234,6,n_crimes_12w,0.3469,fe_area_Rodoviária - Terminal Gentileza - Estação Leopoldina,0.2117,n_cameras_ring1,0.1997,0,0,1,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,41.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,True,False
89a8a06166fffff,Estações São Francisco Xavier - Afonso Pena,-22.912329918608293,-43.21451741276481,0,0.3385782743527685,4,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3825,orcrim_Sem domínio,0.2511,n_cameras_ring1,0.2448,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061673ffff,Estações São Francisco Xavier - Afonso Pena,-22.918531230550222,-43.21466558237405,0,0.36831188707855217,4,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3175,orcrim_Sem domínio,0.2085,n_crimes_12w,0.1508,0,0,0,1,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a061677ffff,Estações São Francisco Xavier - Afonso Pena,-22.91690630928898,-43.21770044044215,1,0.7612761772584062,9,n_crimes_12w,0.413,n_fat_total,0.1228,y_lag1,0.0884,1,0,1,0,11.0,0.16666666666666666,3.0,4.0,1.0,4.0,0.0,1.0,1.0,14.0,1.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a06167bffff,Estações São Francisco Xavier - Afonso Pena,-22.91705552066531,-43.211556631604694,0,0.4402509464032869,6,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2158,n_crimes_12w,0.205,y_lag2,0.1906,0,1,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616abffff,Estações São Francisco Xavier - Afonso Pena,-22.92295782616041,-43.22399248069325,0,0.48532883466379484,6,fe_area_Estações São Francisco Xavier - Afonso Pena,0.1722,n_crimes_12w,0.1635,y_lag2,0.152,0,1,0,0,2.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,20.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616afffff,Estações São Francisco Xavier - Afonso Pena,-22.921332811770736,-43.227027316045216,0,0.4151358841895794,5,n_crimes_12w,0.3486,fe_area_Estações São Francisco Xavier - Afonso Pena,0.2447,orcrim_Sem domínio,0.1607,0,0,0,0,3.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a0616bbffff,Estações São Francisco Xavier - Afonso Pena,-22.92605814059746,-43.224066612229244,0,0.3512574647042639,4,fe_area_Estações São Francisco Xavier - Afonso Pena,0.3613,orcrim_Sem domínio,0.2372,n_cameras_ring1,0.2024,0,0,0,0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,True,False,False,False,False,False,False
89a8a066227ffff,Bangu: Calçadão - Bangu Shopping,-22.87663324216766,-43.46259899343697,0,0.43273519902046464,5,n_crimes_12w,0.2158,y_lag2,0.2006,orcrim_Sem domínio,0.1492,0,1,0,1,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,2.0,9.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
89a8a066237ffff,Bangu: Calçadão - Bangu Shopping,-22.879734823409702,-43.46267427265571,0,0.3314311690514337,4,n_crimes_12w,0.4047,orcrim_Sem domínio,0.2797,n_cameras_ring1,0.2045,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.12053668025532305,0.992708874098054,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False
